ymd	title1	title2	kiji1	kiji2	cls	kw
20151128	中日		防火服着て放水体験	消防団で美濃加茂の園児	教育	たから幼稚園
20151128	中日		長寿を祝う		ひと	
20151128	中日		議会だより		行政・政治	
20151128	岐阜		美濃加茂市子ども展開幕	絵や書に児童生徒の感性	行事	みのかも文化の森
20151128	中日		美濃加茂市子ども展		行事	みのかも文化の森
20151128	岐阜		県内市町村の普通会計決算	経常収支比率86%昨年度地方税は２年連続増収	行政・政治	
20151128	中日		旧太田宿　和装で華やぎを	５、６日　女性起業家らがマルシェ	ビジネス	姫biz事務局
20151128	中日		教員の仕事　やりがいは　	郡上高生徒が卒業生に聞く	ひと	古井小学校教諭の鈴木裕司さん
20151128	中日		堂上蜂屋柿　乾燥作業始まる	日差し浴び　あめ色の輝き	その他	
20151128	岐阜		マーチングバンド全国大会出場	美濃加茂高ブラバン部員「最高の演技を魅せる」	ひと	
20151128	中日		スポ少３３チーム　たすきをつなぐ	第十四回美濃加茂市スポーツ少年団駅伝大会	行事	前平総合運動場
20151127	中日		長良川鉄道新列車に水戸岡さん起用	乗客維持へ高級路線	ビジネス	
20151127	中日		長良川鉄道が豪華観光列車	「ななつ星」の兄弟　「ながら」発進	ビジネス	工業デザイナー水戸岡鋭治さん
20151127	中日		酒気帯び運転の疑い	関署	事件・事故	
20151127	中日		講演会　大八講座「満蒙開拓団の歴史」		行事	旧中山道太田宿「小松屋」
20151127	中日		美濃加茂高の蒲さん、山田さん抱負	マーチングバンド　金　目指す	ひと	
20151127	日経		美濃加茂市長控訴審　警察官、証人尋問	贈賄側供述　信用性で応酬　弁護人「証拠価値低い」	事件・事故	名古屋高裁第二回公判
20151127	岐阜		美濃加茂収賄控訴審	警官「贈賄側が自供」　証人尋問　取り調べメモ提示	事件・事故	名古屋高裁第二回公判
20151127	中日		美濃加茂事件　控訴審で証人尋問	取調官「業者側が自供」	事件・事故	名古屋高裁第二回公判
20151127	中日		市長の法廷　美濃加茂事件	「涙流し『金渡した』と」業者取り調べた捜査員証言	事件・事故	名古屋高裁第二回公判
20151127	岐阜		加茂農林高　「命のビザ」テーマに人権講話	人道的行動を大切に　杉原千畝記念館國枝館長	教育	
20151127	中日		伊深町自治会親善ゴルフ大会	成績	行事	
20151127	岐阜		中濃地域畜産振興会　関市で共進会	肉牛３８頭、成育競う　　成績	行事	
20151127	中日		にこりん祭　可茂特別支援学校		教育	
20151127	岐阜		たから幼稚園児が放水体験	憧れの消防士に変身	教育	
20151127	中日		「バス」と「まち」を考えるおしゃべり喫茶	市地域公共交通活性化協議会主催	行事	美濃加茂市東図書館
20151126	中日		関で中濃地区共進会　黒毛和牛３８頭を審査	入賞者の皆さん	行事	
20151126	岐阜		美濃加茂市でスポ少駅伝	団員一丸、たすきつなぐ　　成績	行事	前平総合運動場
20151126	中日		愛好家グループがコンサート	こちら一足早くクリスマス	行事	中濃木曽川歌謡FRIENDS　シティホテル美濃加茂
20151126	中日		強盗対策訓練	東濃信用金庫古井支店	その他	
20151126	岐阜		堂上蜂屋柿天日干し	寒風と手間　甘さ熟成	その他	
20151125	岐阜		１００歳おめでとう		ひと	
20151125	中日		クラスメートからポルトガル語学ぶ	東中	教育	
20151124	中日		美濃加茂で空手カモ１グランプリ	突きや蹴り　果敢に　　入賞者	行事	プラザちゅうたい
20151123	中日		美濃加茂で農作業中の男性死亡		事件・事故	
20151122	岐阜		加茂農林高文化祭　実習の生産物販売	旬の野菜どっさり	教育	
20151122	中日		加茂農林高で学園祭	牛の碁盤乗りに拍手	教育	
20151122	岐阜		マーチングとバトン部公演　美濃加茂高	華麗な演技、息ピタリ	教育	プラザちゅうたい
20151121	岐阜		ブリジストン関工場が蜂屋小で教室	ものづくり、エコ対応　実験やゲーム	教育	
20151120	岐阜		高校生に有権者の心得　加茂高で出前講座	美濃加茂市選管職員　自分で考え投票を	教育	
20151120	岐阜		補正など１９議案　市議会に提出へ	長良川鉄道３駅改修　住民の声、デザインに反映	行政・政治	
20151120	中日		美濃加茂市消防団が訓練	県防災ヘリと息ぴたり	行政・政治	木曽川緑地ライン公園
20151120	中日		緑園祭	加茂農林高校	教育	
20151120	岐阜		第３７回美濃加茂市民バレーボール大会	成績	行事	プラザちゅうたい
20151120	中日		第２回よなだを楽しむ会		行事	
20151120	岐阜		県ハンガリー友好協会・山田会長	駐日大使と意見交換	その他	
20151120	中日		地域温暖化防止講演会	講師：李秀澈　名城大教授	行政・政治	美濃加茂市東図書館
20151120	中日		マーチングバンド・バトントワリング演技演奏会	美濃加茂高校・中学校	教育	プラザちゅうたい
20151120	中日		マイナンバー　２４日配達開始		行政・政治	
20151120	中日		かも丸・かも美のフォトコンテスト		行政・政治	
20151120	中日		「ゆめ」テーマ　津田左右吉賞の表彰式	林一太朗君（山之上小５年）が最優秀	行事	
20151119	中日		障害者大会でＶ　砲丸投げで優勝	日江井みね子さん	ひと	
20151119	中日		行楽イベント　日本昭和村		行事	
20151119	中日		竹林活用　刈って肥料に	三和町　まちづくり協の会員ら	行事	
20151119	中日		県下高校柔道新人大会中濃地区予選	成績	行事	
20151119	岐阜		全国障害者スポーツ砲丸投げ　Ｖ２	日江井みね子さん　市役所で喜びの報告	ひと	
20151119	岐阜		ひだみの人ひと　輝いてます　	「happynetみのかも」代表　渡邉和代さん	ひと	「スイーツのまち」発信
20151118	岐阜		美濃加茂市消防団　県防災ヘリと訓練	「林野火災」連携を確認	行政・政治	木曽川緑地ライン公園
20151118	中日		県内上場２３社　９月中間決算	円安、原油安が好影響	ビジネス	セブン工業
20151118	中日		市町村や学校と見守り協定締結	加茂署	行政・政治	
20151118	中日		トップの大好物　セブン工業永吉喜昭社長	そば	ビジネス	
20151117	中日		関税務署　功労者１２人を表彰	表彰を受けた皆さん（氏名）	行事	
20151117	中日		選抜「２１世紀枠」推薦　美濃加茂高校を表彰	県高校野球連盟	教育	
20151117	岐阜		美濃加茂市　健寿連合会が福祉大会	「健康づくりを推進」	行事	市文化会館
20151117	岐阜		県高校野球連盟　美濃加茂高に表彰状	２１世紀枠推薦を伝達	教育	
20151117	岐阜		特別支援学校　美濃加茂市で東海大会	障害教育の工夫紹介	教育	
20151117	中日		市有地売却で協定	美濃加茂市と県宅地建物取引業協会	行政・政治	
20151117	岐阜		小中生の作文「津田左右吉賞」	入賞１０人を表彰	行事	津田左右吉博士記念館
20151117	岐阜		地震と水害被災地へ　義援金	「おん祭美濃加茂実行委員会」	その他	
20151117	岐阜		中学生人権作文コンテスト	県大会入賞作決まる	行事	
20151117	中日		「おん祭」の義援金寄付		その他	
20151116	中日		英語で伝える交通安全	美濃加茂カトリック教会　比人向けに講話	行政・政治	加茂署
20151116	岐阜		学校歯科功労者を表彰	美濃加茂市で県研究大会	教育	市文化会館
20151115	中日		特別支援学校教職員　美濃加茂で大会	東海４県から参加	教育	
20151115	岐阜		パンジー苗植え国道沿いを彩る	可茂建設業協会	その他	
20151114	岐阜		蜂屋小児童がコンサート	高齢者に歌の“贈り物”	教育	瑞林寺
20151114	岐阜		昭和村で環境フェア　加茂の自然保護考える	親子、木工教室楽しむ	行事	
20151114	岐阜		半世紀の歩み回顧　生徒が夢を語る	美濃加茂市西中記念式典	教育	
20151114	岐阜		健康相談フェア		行事	ピノキオ薬局美濃加茂店
20151114	岐阜		中濃地区高校剣道新人大会	成績	行事	美濃加茂高校
20151113	岐阜		８０人、善意のショット　法仙坊ゴルフ倶楽部　	河上薬品がゴルフコンペ	その他	
20151113	中日		脱線復旧を合同訓練	美濃太田駅　可茂消防本部など	行事	
20151113	中日		美濃加茂市美術展	入賞者	行事	
20151113	中日		窃盗の疑い	岐阜南署	事件・事故	
20151113	中日		正眼短期大学祭記念講演	講師：正眼短期大学山川宗玄学長	行事	
20151113	岐阜		正眼短大祭	伊深町の正眼短期大で	教育	
20151113	中日		最後の空手Ｖ飾るぞ	富加の若井奎太君（美濃加茂高校３年）が抱負	ひと	
20151113	岐阜		園児、買い物ごっこ楽しむ　「お菓子ください」	太田本町の「小松屋」	教育	太田第一保育園　古井第二保育園
20151113	岐阜		作業事故の重体男性が死亡		事件・事故	
20151113	中日		作業事故の男性死亡		事件・事故	
20151113	中日		お茶の間ゼミナール「カフェと文化」	太田宿中山道会館	行事	
20151112	中日		陸上全国Vを報告	中２安達さんと井戸さん	ひと	第46回ジュニアオリンピック陸上競技大会　　安達楓恋さん（東中2年）　井戸アビゲイルさん（西中2年）
20151112	岐阜		装置に挟まれ男性重体		事件・事故	
20151112	中日		美濃加茂市美術展始まる	大賞に愛知・野田さん	行事	みのかも文化の森
20151112	岐阜		県内全域にノロ警報		事件・事故	
20151112	岐阜		少林寺拳法、全国V狙う	小池兄弟（加茂農林高）が決意	ひと	小池竜平君と克典君
20151112	中日		作業事故で男性重体		事件・事故	
20151112	中日		ノロ感染相次ぎ県が警報を発令		事件・事故	
20151111	岐阜		美濃加茂市美術展　きょう開幕	日本画や彫刻、273点　　　入賞者	行事	みのかも文化の森
20151111	岐阜		美濃加茂の飲食店で食中毒		事件・事故	
20151111	中日		日本料理店で29人が食中毒		事件・事故	
20151111	岐阜		列車脱線を想定　迅速に復旧訓練	JR美濃太田駅	行事	
20151111	岐阜		全日本ジュニア空手道選手権	若井君（美濃加茂高3年）「V狙う」	ひと	
20151110	岐阜		陸上ジュニア五輪でV	美濃加茂市の２中学生　市長に喜び報告	ひと	安達楓恋さん（東中2年）　井戸アビゲイルさん（西中2年）
20151110	岐阜		親が生徒に読み聞かせ　西中学校	本の読み聞かせグループ「虹色」	教育	
20151110	中日		美濃加茂市ソフトボール協会リーグ戦	成績	行事	市西ソフト場
20151110	中日		岐阜盲学校の生徒ら	加茂農林高訪れ子牛と触れ合う	教育	
20151110	岐阜		加茂署が自治体や教育機関と協定締結	子ども見守りで連携　凶悪犯罪防止へ情報共有	行政・政治	
20151110	中日		中濃地区高校剣道新人大会	成績	行事	美濃加茂高校
20151108	中日		美濃加茂で市民まつり	きょうまで	行事	日本昭和村
20151108	中日		地方創生交付金　鉄道４社に恩恵	長良川鉄道　フレンチ切符40％引き　⤴７倍	ビジネス	
20151108	岐阜		みのかも市民まつり開幕　	野菜や「カキ汁」販売　秋の味覚に人だかり	行事	日本昭和村
20151108	岐阜		「秋・盆栽名品展」　ナナカマドなど50点	枝ぶり絶妙、丹精の盆栽	行事	日本盆栽協会岐阜中濃支部
20151108	中日		Youknow中濃？　中山道会館　客足順調	地元からも愛され10年　　太田宿の滞在時間課題	行政・政治	
20151107	岐阜		ＤＩＯ不正支出４億円	厚労省が調査報告	行政・政治	
20151107	岐阜		太田小児童が豪雨被害の常総市支援	ギンナン拾い復興願う　住民に販売、収益金寄付へ	教育	
20151107	中日		中濃文芸　美濃加茂矢の会		文化	
20151106	岐阜		２７日、美濃加茂市議会が開会	会期２２日間	行政・政治	
20151106	中日		防犯カメラ新設推進	美濃加茂市と加茂署が協定	行政・政治	
20151106	中日		選抜高校野球２１世紀枠	美濃加茂を推薦　県高野連	行事	
20151106	中日		議会だより		行政・政治	
20151106	岐阜		美濃加茂市と加茂署が２協定締結	防犯カメラの運用協議　　高齢者見守り情報共有	行政・政治	
20151106	中日		美濃加茂でスイーツウオーク	笑顔広がる　甘～い散策	行事	ハピネットみのかも
20151106	岐阜		社説　	太田宿のまちづくり　来たれ女性起業家	行政・政治	
20151106	岐阜		県学校歯科保健優良校　入賞41校決まる	県１位　太田小	教育	市文化会館
20151106	中日		坂祝町文化協会園芸部　きょうから盆栽展	太田宿中山道会館	行事	
20151106	岐阜		坂祝町の園芸団体　きょうから盆栽展	モミジやカリン、秋漂う	行事	太田宿中山道会館
20151106	岐阜		加茂高定時制学校祭　	色紙でモザイクアート　先生や桜を表現	教育	照明祭
20151106	中日		みのかも市民まつり	平成記念公園日本昭和村	行事	
20151105	中日		太田宿の撮影会　入賞18人を表彰	13日まで作品展	行事	太田宿中山道会館　呉服のまるか　レンタルはなこまち
20151104	中日		紅葉楽しむ郡上八幡散策きっぷ	長良川鉄道	ビジネス	
20151104	岐阜		県高校選抜バスケ	美濃加茂６度目Ｖ	行事	
20151104	中日		ものづくり教育フェア県大会	中学生が学んだ技能競う	行事	県立国際たくみアカデミー
20151103	岐阜		障害者福祉施設が起工	きらら美濃加茂　関係者ら安全祈願	行事	社会福祉法人・清流会
20151103	中日		美濃加茂市ソフトボール協会リーグ戦	成績	行事	
20151103	中日		美濃加茂　賛美菊友会菊花大会　　成績	色鮮やか丹精の大輪	行事	プラザちゅうたい
20151103	中日		秋の叙勲　近藤信雄さん　旭日小綬章	元日本獣医師会副会長	ひと	旭日双光章　元美濃加茂市議　片桐義次さん
20151103	岐阜		秋の叙勲　旭日小綬章　近藤信雄さん	旭日双光章　片桐義次さん	ひと	
20151103	岐阜		昭和村に新メェ～物登場！？	稲わらがヤギに“変身”	行事	里山アートプロジェクト　武蔵野美術大学　宮島慎吾教授
20151103	中日		加茂高定時制「照明祭」	ダンスや演奏に拍手	教育	
20151103	中日		事故多い交差点　関係機関と点検	加茂署	行政・政治	
20151102	岐阜		スイーツの街満喫	美濃加茂市650人「試食ウオーク」	行事	happynetみのかも　美濃加茂商工会議所
20151101	日経		身長４メートル！　わらのヤギ	岐阜「日本昭和村」に完成	行事	武蔵野美術大学　宮島慎吾教授
20151101	中日		買い物客の愛車を整備士ら無料点検		行事	アピタ美濃加茂店駐車場
20151101	岐阜		美濃加茂市で盆栽展　出来栄えを披露	丹精の老鴉柿（ろうやがき）、秋彩る	行事	太田宿中山道会館
20151101	中日		美濃加茂　全日本ベンチプレス	相次ぐ新記録に沸く	行事	中央体育館
20151101	岐阜		県整備振興会　美濃加茂市で無料点検	自動車整備、入念に	行事	アピタ美濃加茂店駐車場
20150930	中日	夕刊	日歯連前会長ら３人逮捕	虚偽記載容疑　上限超す献金	事件・事故	
20150930	岐阜		市役所に室内庭園	秋テーマ加茂農林高生が製作	行事	
20150930	中日		加茂野小ウオール設置	気軽にクライミング楽しんで	教育	
20150930	中日		ブルガリア児童画展	大使館通じ３０点展示	行事	シティホテル美濃加茂
20150930	中日	夕刊	「行動派」「政治に熱心」　美濃加茂の知人ら	日歯連前会長逮捕	事件・事故	
20150929	岐阜		１００歳祝い花束	下米田町　丹羽みいさん	ひと	
20150929	中日		美濃加茂市太田小学校で募金活動	太田小PTA	その他	
20150929	岐阜		美濃加茂市でフェス、５００人集う	愛犬と楽しいひととき	行事	太田宿中山道会館
20150929	岐阜		笑顔誘う華やかな舞　高齢者施設	「グループホーム百々美濃加茂」	行事	中濃民謡協会
20150929	岐阜		県内市町村１４年度決算	起債許可団体、初のゼロ	行政・政治	美濃加茂市実質公債費比率　９．８％
20150929	岐阜		琵琶の調べに秋の風情	市民ら月見会楽しむ	行事	伊深小学校体育館
20150928	岐阜		「新聞切り抜き」で語り合う	美濃加茂市立西中学校教諭・細江隆一	ひと	
20150927	中日		ﾔｷﾞの除草　環境配慮と畜産を両立	岐阜大動物栄養学研究室　土井和也さん	その他	
20150927	岐阜		自転車の安全運転呼び掛け	加茂高校と加茂農林高校のMSリーダーズ	行事	
20150927	岐阜		寄付　青少年健全育成のために	ライオンズクラブ	その他	
20150926	中日		身近な人が喜ぶ菓子を	２児の母のケーキ職人　板津香奈子さん（太田町）	ひと	
20150926	岐阜		美濃加茂市議会閉会		行政・政治	
20150926	岐阜		版画技法「はがし刷り」作品展示	空き家にアート空間　美濃加茂市三和町	行事	愛知の阿部大介さん
20150926	岐阜		慰霊祭写真展	市伊深連絡所	行事	
20150926	岐阜		同窓会だより	美濃加茂東中学校３年A組昭和４２年度卒業	その他	
20150926	岐阜		可茂早起き野球	成績	行事	
20150926	中日		ご当地麺味わって　日本昭和村	４日に美濃加茂青年会議所「食の陣」	行事	ちいき絆ねっと食の陣２０１５
20150926	岐阜		「国体、全力尽くす」	ボートと馬術出場高校生４人が決意	ひと	
20150925	中日		秋を感じるかんたん寄せ植え講座	美濃加茂商工会議所	行事	
20150925	中日		木立に響く逍遥（しょうよう）	狂言和泉流・野村又三郎氏	行事	みのかも文化の森
20150925	中日		愛犬連れ防災考えよう	美濃加茂２７日「命を守るフェス」	行事	太田宿中山道会館
20150925	中日		岐阜商工会議所「わかあゆ賞」	美濃加茂の安藤摩里さんに	ひと	一般社団法人「日本少子化対策ネットワーク」
20150925	中日		大八講座「久々利の風光の中で」	旧中山道太田宿「小松屋」	行事	陶芸家吉田喜彦さん
20150925	中日		中濃俳句大会　入賞者を選出	中日大賞に渡辺孝子（美濃加茂市）さん	ひと	
20150924	中日		第１３回木曽川学童軟式野球大会	優勝古井クラブ（美濃加茂市）	行事	加茂野ファイターズ（準優勝）
20150924	岐阜		白川病院旗争奪県学童軟式野球大会	古井クラブ（美濃加茂）が初V	行事	
20150924	中日		乳がん検診の最先端知って	岐阜で２７日講演会	行事	ピンクリボンフェスタ２０１５　あけぼの岐阜
20150923	岐阜		地方創生推進へ連携	美濃加茂市と岐阜大が協定	行政・政治	
20150922	岐阜		開園２０周年祝い植樹	みのかも健康の森で式典	行事	
20150922	日経		ふるさと納税返礼品多彩に　特産品や検診プラン	関・美濃加茂市、高島屋と提携	行政・政治	
20150922	岐阜		ふるさと納税で２市連携　関市と美濃加茂市	返礼、互いの特産を選択肢に	行政・政治	
20150922	中日		ふるさと納税で連携関美濃加茂岐阜高島屋　	特産品PRの好機	行政・政治	
20150920	岐阜		第９９代ライオンズクラブ国際会長に	山田實紘氏（木沢記念病院理事長）就任	ひと	
20150920	岐阜		トイレ掃除で職員が心磨く	美濃加茂・本郷学園	ビジネス	
20150920	岐阜		みのかも文化の森で道具展	昭和の暮らし体感	行事	
20150919	岐阜		美濃加茂市でNPOなど２７日にイベント	愛犬の生き方考えよう	行事	愛犬の命を守るフェス　中山道会館中庭
20150919	中日		岐阜大と連携協定	美濃加茂市　里山研究などで	行政・政治	
20150919	岐阜		中山道まつり姫道中の和宮役ら５人	“お姫さま”　一日署長	行事	加茂署
20150919	中日		「おん祭」姫役ら　交通安全を訴え	一日加茂署長に	行事	
20150919	中日		JAめぐみの　太田支店新店舗が完成	駐車スペース増加	ビジネス	
20150919	岐阜		JAめぐみの　太田支店完成を祝う	２４日から業務開始	ビジネス	
20150918	中日		県若者サポートステーション出張セミナー		行事	みのかも文化の森
20150918	岐阜		思い出胸に古里歩く	住民が下米田地区散策	行事	「よなだの思い出まちあるき」
20150918	岐阜		可茂早起き野球	成績	行事	
20150918	岐阜		フィッシング日本ライン漁協管内・鮎のガリ漁	最盛期、期待できる釣果	その他	
20150918	中日		シシ丸王国収穫感謝祭	ぶんぶんファーム栗園（蜂屋町下蜂屋）	行事	
20150918	中日		みのかも健康の森２０周年記念イベント		行事	
20150917	岐阜		輝いてます　福井弘さん（本郷町）	体験や感情、書に込める	ひと	
20150917	岐阜		美濃加茂ＪＣが来月４日　昭和村でイベント	可茂の味、食べ比べて	行事	美濃加茂青年会議所　ちいき絆ねっと～食の陣２０１５in日本昭和村
20150917	中日		水害の義援金箱置く	美濃加茂市役所の本庁舎	その他	
20150917	中日		日本昭和村　「シルバーウィークイベント」		行事	
20150917	中日		周辺環境に配慮　建設２社を表彰	可茂土木事務所	ビジネス	日進建設
20150917	中日		労働安全衛生法違反の疑い	関労働基準監督署	事件・事故	
20150917	岐阜		優良工事の２社表彰　地域貢献を評価	可茂土木事務所	ビジネス	日進建設（下米田町）
20150917	中日		ひき逃げの疑い	加茂署	事件・事故	
20150916	中日		３市（関、各務原、美濃加茂）連携し地方創生	県内初の協定	行政・政治	
20150916	岐阜		関、美濃加茂、各務原の３市	地方創生で広域協定	行政・政治	
20150916	中日		「写楽クラブ」写真展　関で２０日まで	風景や人物など写す	行事	
20150916	中日		「乗り放題うちわきっぷ」	長良川鉄道	ビジネス	
20150915	中日		県高校新人陸上競技対校選手権大会	成績	行事	
20150915	中日		木曽川学童軟式野球大会	成績	行事	
20150915	中日		恵那・坂折棚田フォトコンテスト	１１月８日に表彰式　　入賞者氏名	行事	
20150915	岐阜		岐阜女子大学全国書道展	２０、２１日に応募作品展　入賞者氏名	行事	
20150915	中日		優良な工事実施　管内２社を表彰	県可茂農林事務所　　	ビジネス	美濃加茂市の日進建設
20150915	岐阜		ひき逃げ容疑で逮捕	加茂署	事件・事故	
20150915	中日		ひき逃げの疑い	加茂署	事件・事故	
20150915	中日		ごみ拾い駐輪場点検	古井駅でMSリーダーズ　（可茂地域の生徒５８人）	行事	
20150913	岐阜		瑞穂、各務原、美濃加茂３市長が討論	地方創生へ潜在力発掘　朝日大公開講座	行政・政治	
20150913	中日		朝日大の地方創生公開講座	藤井浩人美濃加茂市長が討論参加	行政・政治	
20150913	中日		バスケ全国制覇　名将が特別指導	部強化へ美濃加茂高	教育	明成高（仙台市）男子バスケ部佐藤久夫監督
20150912	岐阜		美濃加茂市全域でクリーン作戦	１万２０００人が一斉清掃	行政・政治	
20150912	岐阜		季節感じる絵手紙２００点	美濃加茂市でサークル展	行事	茶々の会
20150911	中日		議会だより	７議員が一般質問	行政・政治	
20150911	岐阜		汚水処理普及率　県内９０％に上昇	美濃加茂市　９９．２％	行政・政治	
20150911	岐阜		市議会一般質問	地方創生へ産官学連携　岐阜大との包括協定活用	行政・政治	
20150911	中日		岐阜大と包括協定	１８日に締結	行政・政治	
20150911	中日		味噌（みそ）を手作りしよう	牧野の「手造りみそ　浅野や」スタッフの指導	行事	
20150911	中日		可茂地区フラワーブラボーコンクール	学校花壇を審査	教育	
20150911	岐阜		全国大会出場の七宗町女性消防隊	美濃加茂市長らが激励	行政・政治	
20150911	中日		みのかもクリーン作戦	美濃加茂市まちを美しくする運動推進会議	行政・政治	
20150911	中日		お茶の間ゼミナール「原三渓」	太田宿中山道会館	行事	
20150911	中日		JAめぐみの農CON　婚活イベント		行事	
20150910	中日		議会だより	４議員が一般質問	行政・政治	
20150910	中日		県若者サポートステーション　キャラバン隊	セミナー	行事	みのかも文化の森
20150910	中日		日本昭和村　	「親子で参加！黒ひげ危機一髪！」	行事	
20150910	岐阜		市議会一般質問	新庁舎は建て替え　来年度に基本構想	行政・政治	
20150910	中日		堀江良一さんに紺綬褒章		ひと	
20150910	中日		いじめ防止条例策定へ	美濃加茂市教委　早期提案目指す	教育	
20150910	中日		「古今伝授の里写す会」	入賞者	行事	大和観光協会
20150909	中日		美濃加茂市科学・社会科作品展　入賞者	２０１５みのかも発明くふう展　入賞者	教育	みのかも文化の森
20150909	岐阜		助成団体決まる　のうひ葬祭	川合西健寿会	ビジネス	
20150909	中日		下米田名所　歩いて満喫	まちづくり活動の催し	行事	まちあるきの会
20150909	岐阜		「平成姫街道」充実探る　キックオフ会議	女性出店支援など確認	行政・政治	太田宿にぎわい長屋（仮称）
20150908	中日		長良川鉄道・越美南線	台湾の路線と姉妹鉄道に	ビジネス	
20150908	中日		野外劇でダンス軽快	早大劇団「森」が公園	行事	みのかも文化の森
20150908	岐阜		美濃加茂市議会　あすから一般質問	１４議員が登壇	行政・政治	
20150908	中日		美濃加茂市ソフトボール協会リーグ戦	成績	行事	
20150908	中日		第４５回中日新聞囲碁大会	成績	行事	美濃加茂市可茂囲碁クラブ
20150908	岐阜		早大生が「森」で熱演　美濃加茂市と文化交流	野外演劇、滞在して稽古	行事	みのかも文化の森
20150908	中日		交流センター起工式	加茂野に来秋完成	行政・政治	
20150908	日経		ふるさと納税の返礼品	高島屋が提供先拡大	行政・政治	岐阜高島屋グルメセレクション
20150908	岐阜		あじさいライオンズ杯バレー	成績	行事	
20150907	中日		県マーチングバンド・バトントワーリングフェス	一般や高校生２１団体　成績	行事	岐阜メモリアルセンター
20150907	中日		県ジュニア陸上競技大会	成績	行事	関市中池公園陸上競技場
20150907	中日		木曽川学童軟式野球大会	成績	行事	
20150906	中日		秋季県高校野球	成績	行事	
20150905	中日		職員ハンター養成に力	鳥獣害対策　県補助で免許	行政・政治	
20150905	岐阜		美濃加茂商議所がセミナー	企業目指す女性応援	ビジネス	市生涯学習センター
20150905	中日		女性の企業心構え紹介	美濃加茂でセミナー開講	ビジネス	
20150905	中日		優良工事施工者　延べ３３社表彰へ	北川工務（美濃加茂市）	ビジネス	
20150905	岐阜		コアラミーティング	ダボ市派遣　中高生が帰国報告	教育	市生涯学習センター
20150905	中日		キャノンフォトクラブ岐阜	岐阜で力作を展示	行事	代表　板津忍さん（美濃加茂市）
20150905	岐阜		「科学・社会科作品展」と「発明くふう展」	児童生徒の力作ずらり　入賞作品決まる	教育	みのかも文化の森
20150904	中日		特養のお年寄りが園児と笑顔で交流	特別養護老人ホーム「さわやかナーシングビラ」	行事	下米田保育園園児
20150904	中日		昭和村ハーフマラソン　来年１月１０日	第１０回は記念コース	行事	
20150904	岐阜		患者情報を共有するノート　加茂医師会配布	在宅医療連携へ作成	その他	
20150904	中日		展覧会　美濃加茂市児童生徒科学作品展	社会科学作品展	行事	みのかも文化の森
20150904	岐阜		堀江良一さんに紺綬褒章	美濃加茂市で伝授式　版画作品１６９点寄贈	ひと	
20150904	中日		メイクアップ講座	太田町の化粧品店「大美屋」	行事	美濃加茂商工会議所
20150904	中日		ドリームコンサート	金管五重奏と打楽器	行事	市文化会館
20150904	中日		チャリティーコンペで美濃加茂市に寄付	佐伯総合企画　賑済寺ゴルフ場	その他	
20150904	岐阜		せきしん基金２７件助成決定　地域振興支援	木立に響く逍遥（美濃加茂市）	その他	
20150903	中日		議会だより	９月定例会	行政・政治	
20150903	岐阜		美濃加茂市議会開会１９議案上程	２議案可決	行政・政治	
20150903	中日		旧中山道の宿場で体験行事楽しもう	２６日から催し　そば打ち（太田宿）	行事	十七宿歩き旅事務局
20150903	中日		助成２７事業発表　せきしん地域振興協力基金	木立に響く逍遥（美濃加茂市）	その他	
20150903	岐阜		優良工事施工者　県が２８社表彰へ	北川工務（美濃加茂市）	ビジネス	
20150903	岐阜		下米田保育園園児が特養施設訪問	肩たたき、お年寄り笑顔	行事	特別養護老人ホーム「さわやかナーシングビラ」
20150903	中日		サマーコンサート	美濃加茂少年少女合唱団	行事	市文化会館
20150903	中日		まちづくり活動　参加PRへキャラ考案	地元を守れ！仮面ヨナダー　下米田地区	行事	
20150903	中日		IT国家試験合格報告	東濃実高の山本充也君と山田怜央君	ひと	
20150902	岐阜		美濃加茂市で地域づくり講座	「世代超えた交流を」　市民ら２０人、課題出し合う	行政・政治	みのかも定住自立圏域
20150902	岐阜		美濃加茂の男　買春疑い逮捕	愛知県警	事件・事故	
20150902	中日		演劇や模擬店楽しむ	「加茂高祭」きょうまで	教育	
20150902	岐阜		中濃地区３高校で文化祭開幕	加茂高　劇やダンス、笑顔はじける	教育	
20150901	岐阜		第１２回市民お手玉遊び美濃加茂大会	成績	行事	市総合福祉会館
20150901	岐阜		昭和村で育樹祭PR　県可茂農林事務所	カレンダーや本配布	行事	
20150901	中日		太田宿の時代行列　主役６人決定	魅せます　姫の晴れ姿	行事	おん祭MINOKAMO２０１５秋の陣
20150901	中日		地域の課題協議し探る	美濃加茂で「かも楽塾」開講	行政・政治	市生涯学習センター
20150901	中日		全国優勝を報告	若井奎太君（美濃加茂高3年）	ひと	全日本ジュニアテコンドー選手権
20150901	中日		お手玉の腕２５０人競う	美濃加茂で市民大会	行事	第十二回市民お手玉遊び美濃加茂大会　美濃加茂市総合福祉会館
20150901	岐阜		お姫さま６人決定　「笑顔で頑張る」	美濃加茂市で来月「姫道中」	行事	おん祭MINOKAMO２０１５秋の陣
20150901	中日		「舩場ヲ径テ太田町」この石碑知る人は？	瑞穂の後藤さん呼び掛け	その他	
20150830	岐阜		感写感激　目指せお手玉名人	市民お手玉遊び美濃加茂大会	行事	美濃加茂お手玉の会　市総合福祉会館
20150830	岐阜		かかし作り体験	日本昭和村	行事	
