ymd	title1	title2	kiji1	kiji2	cls	kw
20170407	中日		みんなで守ろう交通安全　春の全国運動	国道で「人波作戦」加茂署	行政・政治	
20170407	中日		くらしの作文　僕は病弱？	藤吉　直子さん（美濃加茂市）	ひと	
20170406	中日		藤井氏３選出馬表明	美濃加茂市長選「裁判無罪勝ち取る」	行政・政治	
20170406	岐阜		藤井氏、正式出馬表明　美濃加茂市長選	裁判では無罪勝ち取れる　一問一答	行事	
20170406	中日		美濃加茂市ソフトボール協会リーグ戦	結果	行事	市西ソフト場
20170406	中日		春気分を味わう	特別養護老人ホームさわやかナーシングビラ	行事	
20170406	岐阜		加茂農林高２人入賞	全国高校生プレゼン　堂上蜂屋柿を研究	教育	
20170406	中日		全国高校発表会　加茂農林に特別賞	柿へ情熱　円熟の主張	教育	
20170406	中日		テーマパーク　日本昭和村	春のおすすめグルメ「美菜バイキング」	行事	
20170406	中日		ゴーサイン頂いた　思いや信念伝える	美濃加茂市長選　藤井氏３選へ出馬	行政・政治	
20170406	日経		「無罪勝ち取れる」	美濃加茂市長、３選出馬	行政・政治	
20170405	岐阜		軟式野球　県還暦リーグ戦	結果	行事	
20170405	岐阜		軟式野球　東日本大会１部県大会	ＪＡぎふ優勝　その他成績	行事	
20170405	中日	夕刊	藤井氏　３選へ出馬	美濃加茂市長選　午後に正式表明	行政・政治	
20170405	岐阜		美濃加茂市長が「イクボス宣言」	職員の育休活用など促進	行政・政治	
20170405	岐阜		来月の美濃加茂市長選	藤井氏、３選出馬へ	行政・政治	
20170405	岐阜		岐阜陸協普及記録会①	成績	行事	
20170405	岐阜		テニス　東海地区中学生選手権県予選	成績	行事	
20170405	中日		イクボス宣言で働きやすい職場	美濃加茂市	行政・政治	
20170404	中日		消防意見発表会　地区代表で県大会へ	可茂の草田さんと中濃の内堀さん	ひと	
20170404	岐阜		地域貢献、力強く誓う	中濃５市で辞令交付式	行政・政治	
20170404	中日		中濃の各首長が訓示	美濃加茂市　市民の思い意識を	行政・政治	
20170404	岐阜		ごみ収集車が自転車と接触	加茂署	事件・事故	
20170402	岐阜		地域医療へ貢献誓う	木沢記念病院　厚生会が入職式	行事	
20170402	中日		医療人へ決意新た	社会医療法人厚生会　１２３人が入職式	行事	
20170402	岐阜		ミニ「ながら」発車　長良川鉄道模型販売		ビジネス	
20170402	中日		だんじり巡行　参道沸く	美濃加茂　諏訪神社春の例大祭	行事	市無形民俗文化財「米田ばやし」
20170401	岐阜		詐欺被害を未然防止　下古井郵便局に感謝状	加茂署	その他	
20170401	中日		宿場彩る特産の味　	ものづくりフェア盛況	行事	太田宿中山道会館
20170401	中日		主役脇役　アンコウに自分を重ね	トト漢字コンテストで最優秀賞玉田偉都日（いつか）君山手小５年	ひと	
20170331	岐阜		県ジュニアゴルフトーナメント	成績	行事	
20170331	中日		松井さん（美濃加茂）に会長賞	可児市観光協会の写真審査	ひと	
20170331	中日		住民主役の憩い交流の輪多彩に	白川町「よってこまいか」町内外から参加者	行事	美濃加茂市の藤井浩人市長の講話
20170331	中日		不動産鑑定士が各地で無料相談	美濃加茂市生涯学習センター	行事	
20170331	中日		ヒツジの毛刈りショー	日本昭和村	行事	
20170331	岐阜		イベント　おでかけスポット　日本昭和村	花やスイーツ、春一色	その他	
20170331	中日		「魅せる現場」を公開	富加の富田製材に91人	ビジネス	
20170330	岐阜		高校野球フェア	美濃加茂が連敗	行事	
20170330	中日		野鳥の生育環境巣箱設置し整備	みのかも健康の森	行事	
20170330	岐阜		花見気分で田楽利用者が味わう	美濃加茂市の特別養護老人ホーム	行事	さわやかナーシングビラ
20170330	中日		美濃加茂市ソフトボール協会リーグ戦	結果	行事	
20170330	岐阜		美濃加茂市が税金過大徴収		行政・政治	
20170330	中日		春季高校野球大会	結果	行事	
20170330	岐阜		春季県高校野球地区大会	結果	行事	
20170330	中日		日本昭和村・羊の毛刈りショー		行事	
20170330	中日		日本将棋連盟中濃支部例会成績	Ｓ級1位：森巌さん（美濃加茂市）	ひと	
20170330	中日		固定資産税を過徴収	美濃加茂市、534万円還付へ	行政・政治	
20170330	中日		ピカピカで新入生歓迎	古井小　保存会がＳＬ清掃	行事	
20170330	中日		17年度予算と事業計画決定	美濃加茂商議所	ビジネス	シティホテル美濃加茂
20170329	岐阜		重点5事業の計画を決める	美濃加茂商工会議所総会	ビジネス	シティホテル美濃加茂
20170329	岐阜		県中学生新人選手権	成績	行事	
20170329	中日		春季高校野球大会	結果	行事	
20170329	岐阜		春季県高校野球地区大会	結果	行事	
20170329	岐阜		バスケットボール　加茂が県勢最高4位	県高校美濃加茂交流大会女子の部	行事	
20170329	岐阜		ソフトテニス　岐阜地区小学生春季大会	成績	行事	
20170328	岐阜		高校野球フェア	結果	行事	
20170328	岐阜		美濃加茂市人事		行政・政治	
20170328	中日		県高校野球フェア	結果	行事	
20170328	中日		最優秀に南川教諭（美濃加茂太田小）	可茂地区教育実践研究論文	教育	
20170328	中日		春季高校野球大会	結果	行事	
20170328	岐阜		春季県高校野球地区大会	結果	行事	
20170328	岐阜		可茂消防事務組合人事		行政・政治	
20170328	岐阜		「野鳥おいで」巣箱設置　みのかも健康の森	美濃加茂ロータリークラブ　50周年を記念	行事	
20170327	中日		春季高校野球大会	結果	行事	
20170327	中日		全国高校選抜大会	少林寺拳法他	行事	
20170326	中日		美濃加茂・東中1位	中部日本コンテスト　フルート三重奏	教育	
20170326	岐阜		春季県高校野球地区大会	結果	行事	
20170326	中日		和装で華やか街道巡り　中山道太田宿	老舗酒蔵開放で企画	行事	
20170325	中日		２署長ら156人異動	可茂消防事務組合	行政・政治	
20170325	中日		黄色の輝き春ふわり	日本昭和村　菜の花が見頃	その他	
20170325	岐阜		議会短信	美濃加茂市議会閉会	行政・政治	
20170325	中日		議会だより		行政・政治	
20170325	中日		詐欺被害を防止加茂署が感謝状	下古井郵便局	行政・政治	
20170325	岐阜		美濃加茂市は157人異動	健康福祉部の参事を増員	行政・政治	
20170325	岐阜		教育実践論文で南川教諭最優秀	可茂地区表彰	教育	
20170325	岐阜		可茂消防事務組合156人異動		行政・政治	
20170325	中日		叙位叙勲		ひと	
20170325	中日		健康福祉部を強化	美濃加茂市　税務課に新係　人事異動	行政・政治	
20170324	中日		講演会　大八講座「岐阜と川端康成」	講師：川端文学研究家金森範子さん	行事	中山道太田宿・旧小松屋
20170324	中日		美濃加茂市ソフトボール協会リーグ戦	結果	行事	市西ソフト場
20170324	岐阜		桜とともに成長を　新1年生ら苗木植樹	みのかも健康の森	行事	
20170324	岐阜		中村さんグランプリ　可児市観光協会フォトコン	市観光協会長賞：松井英次さん（美濃加茂市）	ひと	
20170324	中日		みのかもアイリッシュミュージックフェスタ2017		行事	市文化会館
20170323	中日		春季高校野球大会	結果	行事	
20170323	岐阜		春季県高校野球地区大会	結果	行事	
20170323	中日		太田宿雑貨で活気を　築100年の家改装開店	主婦藤本さん「新商品も出す」	ひと	ソレイユ
20170323	中日		共に健やかな成長を	桜の苗　新入生らが植樹　美濃加茂	行事	
20170323	岐阜		バス急停止、乗客1人軽傷	加茂署	事件・事故	
20170323	中日		バスの乗客が負傷	加茂署	事件・事故	
20170323	岐阜		ひだみの人ひと　輝いてます　太田宿から元気発信	藤本淳さん（美濃加茂市太田本町）	ひと	ソレイユ
20170322	岐阜		近況　独自の省エネ住宅提案	匠建（加茂野町）西村弥（わたる）社長	ビジネス	
20170322	中日		土地公示価格	美濃加茂市	その他	
20170322	中日		公約見比べ模擬投票	可茂特別支援学校　高等部で選挙講座	教育	
20170322	中日		公示価格　二極化変わらず	県内、下落幅はやや縮小	その他	
20170322	岐阜		テニス　第41回県ベテラン選手権	成績	行事	
20170322	中日		2017年度公立高校第2次選抜出願者数（変更後）		教育	
20170321	中日		柔道第1日	結果	行事	
20170321	岐阜		枯れ草火災で男性やけど	加茂署	事件・事故	
20170321	中日		春季高校野球大会	結果	行事	
20170321	中日		可茂地区総合選手権ダブルス・シングルスバドミントン大会	成績	行事	プラザちゅうたい
20170321	岐阜		全国高校選抜大会　県勢記録	加茂（ボート女子かじ付き4人スカル）優勝	行事	
20170321	中日		全国高校選抜ボート女子かじ付き4人	加茂が優勝	行事	
20170320	中日		駆け歩き事件簿	大きな旅行かばん落とし物？	その他	加茂署
20170320	中日		美濃加茂題材の短編劇	学生ら創作、披露　日本昭和村	行事	ミノカモ学生演劇祭　坪内逍遥
20170320	岐阜		新１年生の机、地元の木で山之上小6年生が製作	アベマキ活用　里山保全の心育む	教育	
20170320	岐阜		叙勲や大臣表彰の会員11人たたえる　県歯科医師会	瑞宝双光章（学校保健功労）中島康則さん（美濃加茂市）	ひと	
20170320	岐阜		全国高校選抜大会　県勢記録	ボート、柔道他	行事	
20170320	中日		全国高校選抜大会	ボート他	行事	
20170319	中日		技術者へ「日々精進」	たくみアカデミー４４人が決意新たに	教育	
20170319	中日		名古屋「ゴッホとゴーギャン展」	２０万人目に渡辺さん母子（美濃加茂）	ひと	
20170319	中日		全国高校選抜大会ボート第１日	結果	行事	
20170319	岐阜		全国高校選抜大会　県勢記録	ボート他	行事	
20170318	中日		若い目線の議論熱く	美濃加茂の３高生市へ提案	教育	市東図書館
20170318	岐阜		自慢の新酒グイッ　９蔵元の味、市民ら試飲		ビジネス	シティホテル美濃加茂
20170318	中日		美しい青岐阜で個展	油彩　美濃加茂の堀江さん	ひと	
20170318	中日		緑のじゅうたん作り	みのかも文化の森	行事	
20170318	岐阜		春季県高校野球　地区大会あす開幕		行事	
20170318	中日		ロボ全国Ｖとるぞ	山手小　久留君　雪辱誓う	ひと	
20170318	岐阜		シバザクラの苗　小中学生と植栽	美濃加茂ライオンズクラブ	行事	
20170318	岐阜		2017年度県公立高校第2次選抜変更前出願者数	県公立高の第２次選抜　全日制165人出願	教育	
20170318	中日		2017年度公立高校第2次選抜出願状況	５校募集上回る	教育	
20170317	中日		美濃加茂少年少女合唱団の定期演奏会		行事	市文化会館
20170317	中日		美しい木曽川に	木曽川クリーンアップ作戦	行事	
20170317	中日		木工の卵　刻む〝女性初〟　美濃加茂出身の河野さん	高山の学校終了　成績優秀賞に	教育	県木工芸術スクール
20170317	岐阜		大八講座「岐阜と川端康成」	中山道太田宿・小松屋	行事	
20170317	中日		ラテンパーカッション教室		行事	市文化会館
20170317	中日		ミノカモ学生演劇祭		行事	日本昭和村
20170317	岐阜		キラめく春へ　全国高校選抜大会・県勢展望	柔道、アーチェリー	行事	
20170317	中日		「番号あったー」歓声響く	県内公立高で合格発表	教育	
20170317	岐阜		2017年度県公立高校第1次・連携型選抜合格者数第2次選抜募集人員		教育	
20170316	岐阜		防災への思い熱弁　中濃大会	消防士8人が意見交換　　優秀賞の皆さん	行事	可茂消防事務組合
20170316	中日		草田、内堀さん最優秀　富加で消防意見発表会	入賞者の皆さん	行事	可茂消防事務組合
20170316	岐阜		社員のＳＯＳ見逃すな	関労基署講習会「心のケア」考える	行政・政治	
20170316	岐阜		社会支える技術者に	国際たくみアカデミー　44人が卒業、終了	教育	
20170316	中日		春色の着物演出華やか	美濃加茂でショー	行事	シティホテル美濃加茂　日本料理店「あかね」
20170316	岐阜		ローカル路線「鉄カード」　県内4社含む20社企画	車両写真掲載　18日から配布	その他	長良川鉄道
20170316	中日		イベント　日本昭和村		行事	
20170315	中日		ＪＡＦ岐阜「春の装い」	加茂農林高生が模様替え	教育	
20170315	岐阜		ＪＡＦでイチゴいかが	加茂農林高生栽培の農産物販売	教育	
20170315	岐阜		軟式野球　県還暦リーグ戦	結果	行事	
20170315	岐阜		新しい芝ふかふか	みのかも文化の森　市民が植え替え	行事	
20170315	岐阜		キラめく春へ　全国高校選抜大会・県勢展望	少林寺拳法、相撲他	行事	
20170314	中日		美濃加茂市ソフトボール協会リーグ戦	結果	行事	
20170314	岐阜		看護、福祉の道へ39人新たな一歩	あじさい専門学校で卒業式	教育	
20170314	中日		無線で車操縦に夢中	関　障害者支援施設が催し		障害者支援施設「LuckyLeaf」
20170314	岐阜		日本農業賞の全国審査出場品質向上へ決意新た	中濃里芋生産組合が報告会	行事	
20170314	岐阜		女子ラグビー強化選手	県ラグビー協会指定選手10人を初認定	ひと	
20170314	中日		全国高校発表会　柿の奥深さ伝える	加茂農林　ダルモ、林さんが熱意	ひと	
20170314	岐阜		ヤマト運輸美濃加茂支店	優秀安全運転で銅賞	ビジネス	
20170314	岐阜		キラめく春へ　全国高校選抜大会・県勢展望	ボート、ホッケー他	行事	
20170313	中日		県民ラージボール卓球大会団体戦	成績	行事	プラザちゅうたい
20170313	岐阜		チアダンス、笑顔満開	美濃加茂市　教室生徒が発表会	行事	市文化会館
20170312	中日		避難先のいじめ許せぬ	蜂屋小　いのちの集会	教育	
20170312	中日		珠算検定優秀児童ら表彰　関商議所と関振興会	表彰された皆さん	ひと	
20170312	岐阜		堂上蜂屋柿をプレゼン	全国イベント　加茂農林高生出場へ	ひと	
20170312	岐阜		優秀塾生12人を表彰　関商議所と珠算振興会	表彰された皆さん	ひと	
20170311	中日		長寿をお祝い		ひと	
20170311	中日		美濃加茂市の新庁舎　24年度の開設目指す		行政・政治	
20170311	岐阜		市議会一般質問	新庁舎22年度着工　24年度供用開始を計画	行政・政治	
20170310	中日		障がい者授産施設の合同販売会		行事	アピタ美濃加茂店
20170310	中日		県１位に輝き記念碑	歯科保健優良校大規模校の部　山手小	教育	
20170310	中日		播隆（ばんりゅう）さんの名号碑巡り		行事	
20170310	岐阜		市議会一般質問	給食費値上げ検討	行政・政治	
20170310	中日		出直し市長選686万円	美濃加茂市　議会で公表	行政・政治	
20170310	岐阜		みのかも文化の森・張芝（ちょうし）ワークショップ		行事	
20170310	岐阜		「東美濃攻略」歴史漫画に	美濃加茂市、富加町、坂祝町地域ＰＲへ発刊	行政・政治	
20170310	岐阜		「岐阜南部横断ハイウェイ」整備促進	商議所・商工会が協議会美濃加茂～大垣沿線10組織で23日設立	行政・政治	
20170309	岐阜		４事業所にプラチナ賞　優秀安全運転で県警表彰	金賞、銀賞を受賞した事業所	行政・政治	
20170309	中日		議会だより		行政・政治	
20170309	中日		藤井氏態度明かさず	美濃加茂市長選　議会代表質問で	行政・政治	
20170309	岐阜		自作ロボで全国大会	サッカー部門久留君（山手小６）意気込み	ひと	
20170309	岐阜		美濃加茂市　市議会一般質問	市文化会館を改修　新年度に基本計画策定	行政・政治	
20170309	中日		磨いた技術　成果披露	たくみアカデミー生が発表会	教育	
20170309	中日		県司法書士会無料法律相談	市生涯学習センター	行事	
20170309	中日		消防御嵩分署の移転先	新庁舎に併設方針	行政・政治	
20170309	岐阜		未来の設計図　中濃５市新年度予算	美濃加茂市　公共交通の再編	行政・政治	
20170309	中日		日本昭和村	「とろサーモン　爆笑ライブ」	行事	
20170309	岐阜		年中児２６人分の発達記録票紛失	美濃加茂市の保育園	事件・事故	
20170309	中日		安全運転に尽力　加茂署から表彰	ヤマト運輸支店	行政・政治	自動車安全運転センター県事務所
20170309	中日		園児の書類紛失誤廃棄の可能性	太田第二保育園	事件・事故	
20170309	中日		メールで１１０番を	加茂署　聴覚障害者へ講習	行政・政治	市総合福祉会館
20170308	岐阜		軟式野球　県還暦リーグ戦	結果	行事	
20170308	中日		災害時の郵便体制を強化	美濃加茂郵便局	行政・政治	
20170308	岐阜		感じるがまま描いた油彩画	版画家堀江さん岐阜市で個展	ひと	
20170308	岐阜		卓球　中濃ベテラン大会	成績	行事	プラザちゅうたい
20170308	岐阜		バドミントン　第１２回可茂地区中学生団体戦オープン大会	成績	行事	プラザちゅうたい
20170308	中日		のぞみ教室の学籍保障　ＮＰＯが申し入れ	美濃加茂市	教育	
20170307	岐阜		１００歳のお祝い		ひと	
20170307	中日		逍遥博士顕彰し児童が演奏や劇	美濃加茂・太田小	行事	
20170307	岐阜		美濃加茂市議会１５議員が登壇	８～１０日一般質問	行政・政治	
20170307	中日		美濃加茂「あじさい賞」	運動や福祉の活動児童生徒たたえる	行事	
20170307	岐阜		可茂地区小中学生強化卓球大会	成績	行事	
20170307	中日		全国大会健闘誓う	柔道、チアの選手	ひと	
20170307	中日		かっぱ伝説３世代の絆	太田宿絵やつるし飾り展示　亡父しのび田口さん企画	ひと	
20170306	中日		可茂地区中学生バドミントン団体戦オープン大会	成績	行事	プラザちゅうたい
20170306	中日		中濃卓球ベテラン大会	成績	行事	プラザちゅうたい
20170306	岐阜		ホームソーイングコンクール	和田さん（美濃加茂東中）特別賞	ひと	
20170306	岐阜		かかみがはらシティマラソン	３４７３人颯爽ラン　　各部の上位成績	ひと	
20170305	中日		建築図面や模型優秀作品を展示		行事	県国際たくみアカデミー
20170305	岐阜		作業学習の成果見て	可茂特別支援学校生　バッグなどを展示	教育	ラスパ御嵩
20170304	中日		長寿をお祝い		ひと	
20170304	中日		美濃加茂で「山羊サミット」	１１月開催　除草研究など全国へ発信	行事	
20170304	岐阜		ええとこ上之保写真コンテスト　入賞作決まる	河合さん（岐阜市）最優秀　　優秀賞：松井栄次さん（美濃加茂市）	ひと	
20170303	中日		５月２１日に投開票	美濃加茂市長選藤井氏の動向焦点	行政・政治	
20170303	岐阜		２０１７年度県公立高校第１次・連携型選抜変更後出願者数		教育	
20170303	中日		１７年度公立高校出願者数（変更後）		教育	
20170303	中日		選挙人名簿登録者数　平成２９年３月２日現在		行政・政治	
20170303	中日		藤本流三味線有志ミニコンサート	「美春会」	行事	太田宿中山道会館
20170303	岐阜		美濃加茂出直し選から４ヵ月	市長選５月２１日投開票	行政・政治	
20170303	中日		第６回にこりん店	可茂特別支援学校	教育	ラスパ御嵩
20170303	岐阜		県内選挙人名簿登録者数　３月２日現在		行政・政治	
20170303	中日		思い出刻み巣立つ時	「仲間が支え」村井さん答辞　可茂特別支援学校	教育	
20170303	岐阜		強制わいせつ疑いで男逮捕	加茂署	事件・事故	
20170303	中日		強制わいせつの疑い	加茂署	事件・事故	
20170303	中日		寄付　地域活性化を支援　美濃加茂市に	公益財団法人十六地域振興財団	その他	
20170303	中日		入学記念にさくらを植えよう	みのかも健康の森	行事	
20170303	中日		ドリームコンサート	ロックバンド「DEERHOUNDS」	行事	市文化会館
20170302	岐阜		美濃加茂市で親子が仕込み体験	みそおいしくなーれ	行事	みのかも風の会　みのかも健康の森
20170302	中日		第18回美濃加茂市ミニバスケットボール大会	成績	行事	
20170302	中日		漫画で信長足跡知って	東美濃攻略　舞台の3市町発行	行政・政治	美濃加茂市　富加町　坂祝町
20170302	中日		新規就農者と応援隊が交流	ＪＡめぐみの	行事	みのかもファーマーズ倶楽部
20170302	岐阜		平成28年度文部科学大臣優秀教職員表彰	河路大輔さん（美濃加茂市立太田小学校）	ひと	
20170301	中日		高齢者叙勲		ひと	
20170301	中日		難病　理解のきっかけに	県内１７図書館でフェアー	図書館	９日まで　美濃加茂市東図書館
20170301	中日		議会だより	美濃加茂市　	行政・政治	
20170301	岐阜		美濃加茂市議会が開会	２９議案上程	行政・政治	
20170301	岐阜		県体協は７７人８団体表彰		行事	
20170301	岐阜		本年度県スポーツ賞	111人37団体を表彰	行事	
20170301	岐阜		宇宙論から体験談まで	美濃加茂市の日比野教育長　随筆集を出版	ひと	
20170301	岐阜		外国人患者受け入れ医療機関	木沢記念病院、認証　通訳を配置６言語対応	行政・政治	
20170301	岐阜		テニス　ダンロップスリクソン県大会	成績	行事	
20170301	中日		「尿崩症」闘病語る	美濃加茂の斎藤さん	ひと	
20170301	岐阜		2017年度県公立高校第1次・連携型選抜変更後出願者数		教育	
20170228	岐阜		美濃加茂市のＮＰＯに助成	損保ジャパン財団	その他	ＮＰＯ法人プラス・ワン（川合町
20170228	中日		本年度県スポーツ賞　111人と37団体受賞	受賞者のみなさん	行事	
20170228	中日		国文化財の趣ににぎわい加われ　	旧伊深村役場の再活用　美濃加茂市が改修案	行政・政治	
20170228	中日		可児加茂サッカー熱く　コヴィーダＪＦＣ優勝	成績	行事	
20170228	岐阜		2017年度県公立高校第1次・連携型選抜変更後出願者数		教育	
20170227	中日		八百津町民駅伝の一般男子加茂署Ｖ	成績	行事	
20170227	岐阜		いま　学校で　ＮＩＥアドバイザー通信	細江隆一美濃加茂市立西中教諭	ひと	
20170226	岐阜		きらり中濃応援歌　ママの「事業」応援美濃加茂市	建設会社が商談ルーム貸し出し	ビジネス	
20170225	岐阜		県公立高出願変更始まる		教育	
20170225	岐阜		映画「クワイ河に虹をかけた男」	ＮＰＯ法人美濃加茂国際交流協会	行事	市生涯学習センター
20170225	岐阜		宮城と熊本の被災地支援を	美濃加茂のＮＰＯボランティア募集	行事	ＮＰＯ法人「ＫＩプロジェクト」
20170225	中日		地震被災地支援を	美濃加茂のＮＰＯボランティア募集	行事	ＮＰＯ法人「ＫＩ（気持ち・いっぱい）プロジェクト」
20170225	岐阜		吹奏楽、息ぴたり　７高校が合同演奏会	加茂高校　加茂農林高校	教育	
20170224	中日		障害者支援施設　２所の雑貨紹介	関で展示会	行事	きらら美濃加茂
20170224	中日		農政講演会「6次産業による中山間地域の活性化」		行事	みのかも文化の森
20170224	中日		映画「クワイ河に虹をかけた男」上映会	市生涯学習センター	行事	
20170224	中日		廃棄委託のＰＣディスク流出　ネットオークションに	美濃加茂、中学生750人の氏名入り	事件・事故	
20170224	岐阜		公立高校　全日制倍率1.04倍	第１次・連携型選抜　出願締め切り	教育	
20170224	中日		公立高入試　１次選抜の出願	全日制は平均1.04倍	教育	
20170224	中日		中仙道太田宿　春のお茶会	太田宿中山道会館と旧小松屋	行事	
20170223	中日		菓子開発にも〝ふん〟闘	加茂農林高生　特製イモでドーナツ	教育	
20170223	中日		森の中で読書や飲食ゆったりと	美濃加茂市　みのかも文化の森	行事	森の図書館
20170223	岐阜		来春連ドラ、県内も舞台	ＮＨＫ「半分、青い。」　北川悦吏子さん脚本	ひと	
20170223	中日		来春朝ドラ　岐阜が舞台　	「半分、青い。」出身北川さん脚本	ひと	
20170223	日経		来春は「半分、青い。」　ＮＨＫ朝ドラ	脚本北川悦吏子さん	ひと	
20170223	中日		全国大会頑張るぞ	中濃女子ＦＣ市長へ抱負　美濃加茂市	ひと	
20170223	岐阜		ひだみの人ひと　輝いてます　飼い主の備えを周知　市民グループ「犬育応援プロジェクトワンコミ」			
20170223	中日		320人がはつらつフットサルに汗	スポサルカップ　成績	行事	
20170222	岐阜		美濃加茂市新年度予算案　地域活性化策に重点	山手小増築、コミバス再編	行政・政治	
20170222	中日		美濃加茂市予算案　過去最大197億7000万円	公共交通や防災対策充実	行政・政治	
20170222	岐阜		美濃加茂市28議案提出へ	美濃加茂市議会28日開会　会期25日間	行政・政治	
20170222	岐阜		美濃加茂市197億7000万円	新年度予算案一般会計　教育、交流事業に力	行政・政治	
20170222	中日		日本語教室を新築へ	美濃加茂市予算案　外国人の子増で	行政・政治	
20170222	岐阜		国文化財の旧伊深村役場	市民憩いの場に再整備来年3月開所カフェなど設置	行政・政治	
20170222	中日		企業版ふるさと納税紹介	美濃加茂市がセミナー	行政・政治	
20170221	岐阜		安藤杯小学生ソフト　赤とんぼ（白川町）が優勝	美濃加茂市西中学校	行事	
20170221	中日		喫茶店で五・七・五　思い込めた色紙	美濃加茂で「友の会」展	行事	「珈琲屋ほっ蔵」「ほっ蔵楽しい川柳友の会」
20170221	中日		健全育成に寄付	若尾製菓	その他	
20170221	岐阜		〝うめぇ～〟ドーナツ販売　加茂農林高生が開発	ヤギのふん肥料に活用　育てたサツマイモ使用	教育	
20170221	岐阜		「続今を築いた中濃の人びと」出版	中濃史談論会　本誌連載坪内逍遥らを紹介	その他	
20170221	中日		26グループが美しい声披露　中濃合唱祭	入賞団体：加茂高校コーラス部	行事	
20170220	中日		竹岡さん町長賞　中仙道御嶽宿とモデルを写す会	入賞者の皆さん	行事	
20170220	中日		清流の国ぎふ栄誉賞　３８人と２０団体が受賞	受賞者：井戸アビゲイル風果（美濃加茂西中）さん	行事	
20170220	岐阜		東海高校選抜剣道	成績	行事	
20170220	中日		好天の下駆ける　第38回田口福寿杯中日西濃駅伝	成績	行事	
20170219	岐阜		途上国の学校建設資金に　松坂屋で洋菓子販売	美濃加茂市の会社　売り上げ一部寄付	ビジネス	洋菓子販売「ジースプレッド」
20170219	岐阜		森の中、ゆっくり読書　美濃加茂市でイベント	ハンモックなど利用　森のBookCafe＋アトリエ	行事	みのかも文化の森　「まちじゅう図書館」
20170218	岐阜		防犯ブザー身に付けて	新1年生対象　加茂防犯協会が贈る	教育	
20170218	中日		第209回珠算能力検定試験合格者	美濃加茂商工会議所	その他	
20170218	中日		福島へ温かな灯届け　蜂屋小で「竹あかり」製作	3月10日　全校集会で祈り	教育	NPO法人「六調会」　美濃加茂ライオンズクラブ
20170218	岐阜		知事選投票率　１０代28.07％	選管確定値　美濃加茂市50.34%	行政・政治	
20170218	岐阜		東日本大震災、命の大切さ考える	哀悼表す竹あかり　蜂屋小6年生が卒業制作	教育	
20170218	中日		新設の２橋が連結	御嵩と八百津　新丸山ダム工事へ	行政・政治	
20170218	岐阜		寄付　子どもたちの健全育成に	若尾製菓	その他	
20170218	岐阜		学校医ら功労者表彰	かも学校保健会が研究総会　	教育	三和小学校の歯磨き推進
20170218	中日		健康教育の実践総会で功労表彰	かも学校保健会　表彰された皆さん	教育	
20170218	岐阜		「清流の国　栄誉賞」表彰式	38人20団体たたえる　受賞者の皆さん	行事	
20170218	中日		28団体が歌や曲あす富加で披露	中濃合唱祭	行事	
20170217	中日		高齢者虐待防止講演会	講師：日本福祉大中央福祉専門学校専任教員渡辺哲雄さん	行事	市総合福祉会館
20170217	中日		起業家応援フェア	美濃加茂商工会議所	行事	
20170217	中日		被害記録学ぶ防災	山手小　豪雨題材に講座	教育	
20170217	中日		自然科学や数学学びの成果発表	加茂高生	教育	
20170217	岐阜		第209回日商珠算能力検定試験合格者	美濃加茂商工会議所	その他	
20170217	中日		相続登記相談会	岐阜地方法務局美濃加茂市局	行事	
20170217	中日		異物混入の可能性給食一部提供中止	美濃加茂市学校給食センター	事件・事故	
20170217	中日		消防ふれあいコンサート	美濃加茂市消防音楽隊	行事	市文化会館
20170217	岐阜		梅、清楚なたたずまい	坂祝町文化協会園芸部　盆梅作品を展示	行事	太田宿中山道会館
20170217	岐阜		東海代表「果敢に攻める」	小学女子全国サッカー　中濃FC選手が決意	ひと	
20170217	中日		春の香りふんわり甘く	中山道会館で盆梅展始まる	行事	
20170217	岐阜		新小和沢橋と第2小和沢橋　連結、秋にも供用	新丸山ダム	行政・政治	ダム建設促進期成同盟会長藤井浩人美濃加茂市長
20170217	中日		市民のための健康講座「便秘と大腸がんのお話」	講師：木沢記念病院消化器内科医長足達広和さん	行事	市生涯学習センター
20170217	中日		巾着や器50点岐阜で作品展	可茂特別支援学校	教育	
20170217	岐阜		ふるさと納税の返礼品　高級シャワーヘッド追加	美濃加茂市、飛騨牛製品も	行政・政治	
20170216	岐阜		躍動感、青春の輝き　美濃加茂高マーチング、バトン部	定演　全国大会での演技披露	行事	
20170216	岐阜		美濃加茂市で民家外壁焼く　一人搬送	倉庫など焼く　加茂署	事件・事故	
20170216	中日		第23回加茂野地区自治会親善ソフトバレーボール大会	成績	行事	市プラザちゅうたい
20170216	中日		県司法書士会無料法律相談	市生涯学習センター	行事	
20170216	中日		民家の一部が焼ける	加茂署	事件・事故	
20170216	中日		日本昭和村	「桜の植樹体験」	行事	
20170216	岐阜		広重の浮世絵を伊勢型紙で表現	美濃加茂市で作品展	行事	游（ゆう）の会
20170216	中日		倉庫など４棟焼ける	加茂署	事件・事故	
20170216	中日		カボチャ生産広めろ	美濃加茂　関係者らサミット	行事	ＪＡめぐみの太田支店
20170216	中日		2016年度「新聞切り抜き作品」「子どもと先生の新聞」コンクール	佳作：渡辺留妃さん（美濃加茂市西中）	行事	
20170215	岐阜		農業振興の事例発表	可茂地域の農業者ら研修	行政・政治	県可茂総合庁舎
